target,order,Unit Weight (kg),Unit POD,from_yard,from_bay,from_col,position_id,from_layer,pred,voyage_cluster
37.0,200.0,1.2611255645751953,2.0,1.0,55.0,3.0,11.0,3.0,244,"('CHANGC5_000', 8)"
38.0,201.0,1.4732766151428223,2.0,1.0,55.0,3.0,11.0,2.0,236,"('CHANGC5_000', 8)"
39.0,202.0,1.2186954021453857,2.0,1.0,55.0,3.0,11.0,1.0,222,"('CHANGC5_000', 8)"
40.0,203.0,0.7852442264556885,2.0,1.0,55.0,2.0,5.0,1.0,233,"('CHANGC5_000', 8)"
41.0,204.0,-1.2295277118682861,2.0,1.0,55.0,1.0,8.0,2.0,239,"('CHANGC5_000', 8)"
42.0,205.0,-0.44271254539489746,2.0,1.0,55.0,11.0,1.0,1.0,203,"('CHANGC5_000', 8)"
43.0,206.0,-0.7039235234260559,2.0,1.0,55.0,9.0,4.0,1.0,207,"('CHANGC5_000', 8)"
44.0,207.0,-1.2018154859542847,2.0,1.0,55.0,8.0,6.0,1.0,211,"('CHANGC5_000', 8)"
45.0,208.0,-0.39603930711746216,2.0,1.0,55.0,4.0,10.0,1.0,228,"('CHANGC5_000', 8)"
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,240,"('CHANGC5_000', 8)"
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,241,"('CHANGC5_000', 8)"
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,229,"('CHANGC5_000', 8)"
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,245,"('CHANGC5_000', 8)"
0.0,209.0,-0.3150601089000702,1.0,1.0,25.0,2.0,1.0,2.0,273,"('CHANGC5_000', 15)"
1.0,210.0,-0.1664322465658188,1.0,1.0,25.0,2.0,1.0,1.0,274,"('CHANGC5_000', 15)"
2.0,211.0,0.09366652369499207,1.0,1.0,25.0,1.0,2.0,2.0,275,"('CHANGC5_000', 15)"
3.0,212.0,-0.5751588940620422,1.0,1.0,25.0,1.0,2.0,1.0,276,"('CHANGC5_000', 15)"
4.0,213.0,-0.017804380506277084,1.0,1.0,27.0,10.0,3.0,5.0,277,"('CHANGC5_000', 15)"
5.0,214.0,-2.8788909912109375,1.0,1.0,27.0,9.0,4.0,5.0,278,"('CHANGC5_000', 15)"
6.0,215.0,0.4466577172279358,1.0,1.0,27.0,9.0,4.0,4.0,279,"('CHANGC5_000', 15)"
7.0,216.0,-0.24074618518352509,1.0,1.0,27.0,8.0,5.0,5.0,280,"('CHANGC5_000', 15)"
8.0,217.0,1.5799452066421509,1.0,1.0,27.0,11.0,6.0,4.0,281,"('CHANGC5_000', 15)"
9.0,218.0,0.24229438602924347,1.0,1.0,27.0,8.0,5.0,4.0,282,"('CHANGC5_000', 15)"
10.0,219.0,1.7657300233840942,1.0,1.0,27.0,11.0,6.0,3.0,283,"('CHANGC5_000', 15)"
11.0,220.0,0.3537653088569641,1.0,1.0,27.0,10.0,3.0,3.0,284,"('CHANGC5_000', 15)"
12.0,221.0,0.428079217672348,1.0,1.0,27.0,9.0,4.0,3.0,285,"('CHANGC5_000', 15)"
13.0,222.0,0.019352586939930916,1.0,1.0,27.0,8.0,5.0,3.0,286,"('CHANGC5_000', 15)"
14.0,223.0,0.6510210633277893,1.0,1.0,27.0,11.0,6.0,2.0,287,"('CHANGC5_000', 15)"
15.0,224.0,0.4466577172279358,1.0,1.0,27.0,10.0,3.0,2.0,288,"('CHANGC5_000', 15)"
16.0,225.0,-0.9838855266571045,1.0,1.0,27.0,9.0,4.0,2.0,289,"('CHANGC5_000', 15)"
17.0,226.0,-0.054961346089839935,1.0,1.0,27.0,8.0,5.0,2.0,290,"('CHANGC5_000', 15)"
18.0,227.0,0.9854337573051453,1.0,1.0,27.0,11.0,6.0,1.0,291,"('CHANGC5_000', 15)"
19.0,228.0,0.3909222483634949,1.0,1.0,27.0,10.0,3.0,1.0,292,"('CHANGC5_000', 15)"
20.0,229.0,-1.1696703433990479,1.0,1.0,27.0,8.0,5.0,1.0,293,"('CHANGC5_000', 15)"
21.0,230.0,0.6138640642166138,1.0,1.0,27.0,7.0,7.0,2.0,294,"('CHANGC5_000', 15)"
22.0,231.0,-2.0800161361694336,1.0,1.0,27.0,7.0,7.0,1.0,295,"('CHANGC5_000', 15)"
23.0,232.0,0.46523618698120117,1.0,1.0,27.0,9.0,4.0,1.0,296,"('CHANGC5_000', 15)"
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,297,"('CHANGC5_000', 15)"
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,298,"('CHANGC5_000', 15)"
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,253,"('CHANGC5_000', 15)"
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,254,"('CHANGC5_000', 15)"
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,256,"('CHANGC5_000', 15)"
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,257,"('CHANGC5_000', 15)"
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,259,"('CHANGC5_000', 15)"
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,263,"('CHANGC5_000', 15)"
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,255,"('CHANGC5_000', 15)"
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,258,"('CHANGC5_000', 15)"
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,262,"('CHANGC5_000', 15)"
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,270,"('CHANGC5_000', 15)"
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,260,"('CHANGC5_000', 15)"
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,261,"('CHANGC5_000', 15)"
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,265,"('CHANGC5_000', 15)"
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,266,"('CHANGC5_000', 15)"
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,264,"('CHANGC5_000', 15)"
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,251,"('CHANGC5_000', 15)"
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,250,"('CHANGC5_000', 15)"
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,252,"('CHANGC5_000', 15)"
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,268,"('CHANGC5_000', 15)"
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,272,"('CHANGC5_000', 15)"
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,269,"('CHANGC5_000', 15)"
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,267,"('CHANGC5_000', 15)"
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,271,"('CHANGC5_000', 15)"
0.0,233.0,0.0,1.0,1.0,6.0,8.0,1.0,5.0,299,"('CHANGC5_000', 4)"
1.0,234.0,0.0,1.0,1.0,6.0,7.0,2.0,5.0,311,"('CHANGC5_000', 4)"
2.0,235.0,0.0,1.0,1.0,6.0,6.0,3.0,5.0,300,"('CHANGC5_000', 4)"
3.0,236.0,0.0,1.0,1.0,6.0,8.0,1.0,4.0,319,"('CHANGC5_000', 4)"
4.0,237.0,0.0,1.0,1.0,6.0,5.0,4.0,5.0,320,"('CHANGC5_000', 4)"
5.0,238.0,0.0,1.0,1.0,6.0,7.0,2.0,4.0,321,"('CHANGC5_000', 4)"
6.0,239.0,0.0,1.0,1.0,6.0,8.0,1.0,2.0,333,"('CHANGC5_000', 4)"
7.0,240.0,0.0,1.0,1.0,6.0,7.0,2.0,2.0,334,"('CHANGC5_000', 4)"
8.0,241.0,0.0,1.0,1.0,6.0,6.0,3.0,3.0,337,"('CHANGC5_000', 4)"
9.0,242.0,0.0,1.0,1.0,6.0,6.0,3.0,2.0,302,"('CHANGC5_000', 4)"
10.0,243.0,0.0,1.0,1.0,6.0,5.0,4.0,4.0,303,"('CHANGC5_000', 4)"
11.0,244.0,0.0,1.0,1.0,6.0,5.0,4.0,2.0,322,"('CHANGC5_000', 4)"
12.0,245.0,0.0,1.0,1.0,6.0,8.0,1.0,4.0,335,"('CHANGC5_000', 4)"
13.0,246.0,0.0,1.0,1.0,6.0,8.0,1.0,3.0,336,"('CHANGC5_000', 4)"
14.0,247.0,0.0,1.0,1.0,6.0,8.0,1.0,2.0,312,"('CHANGC5_000', 4)"
15.0,248.0,0.0,1.0,1.0,6.0,7.0,2.0,2.0,301,"('CHANGC5_000', 4)"
16.0,249.0,0.0,1.0,1.0,6.0,7.0,2.0,1.0,304,"('CHANGC5_000', 4)"
17.0,250.0,0.0,1.0,1.0,6.0,6.0,3.0,1.0,307,"('CHANGC5_000', 4)"
18.0,251.0,0.0,1.0,1.0,6.0,5.0,4.0,1.0,309,"('CHANGC5_000', 4)"
19.0,252.0,0.0,1.0,1.0,6.0,8.0,1.0,1.0,324,"('CHANGC5_000', 4)"
20.0,253.0,0.0,1.0,1.0,6.0,10.0,5.0,5.0,323,"('CHANGC5_000', 4)"
21.0,254.0,0.0,1.0,1.0,6.0,9.0,6.0,5.0,338,"('CHANGC5_000', 4)"
22.0,255.0,0.0,1.0,1.0,6.0,11.0,7.0,4.0,339,"('CHANGC5_000', 4)"
23.0,256.0,0.0,1.0,1.0,6.0,10.0,5.0,4.0,340,"('CHANGC5_000', 4)"
24.0,257.0,0.0,1.0,1.0,6.0,11.0,7.0,2.0,313,"('CHANGC5_000', 4)"
25.0,258.0,0.0,1.0,1.0,6.0,10.0,5.0,2.0,305,"('CHANGC5_000', 4)"
26.0,259.0,0.0,1.0,1.0,6.0,9.0,6.0,2.0,306,"('CHANGC5_000', 4)"
27.0,260.0,0.0,1.0,1.0,6.0,6.0,3.0,1.0,314,"('CHANGC5_000', 4)"
28.0,261.0,0.0,1.0,1.0,6.0,8.0,1.0,1.0,308,"('CHANGC5_000', 4)"
29.0,262.0,0.0,1.0,1.0,6.0,7.0,2.0,1.0,310,"('CHANGC5_000', 4)"
30.0,263.0,0.0,1.0,1.0,6.0,5.0,4.0,1.0,325,"('CHANGC5_000', 4)"
31.0,264.0,0.0,1.0,1.0,6.0,11.0,7.0,1.0,342,"('CHANGC5_000', 4)"
32.0,265.0,0.0,1.0,1.0,6.0,9.0,6.0,1.0,341,"('CHANGC5_000', 4)"
33.0,266.0,0.0,1.0,1.0,6.0,10.0,5.0,1.0,327,"('CHANGC5_000', 4)"
34.0,267.0,0.0,1.0,1.0,6.0,4.0,8.0,5.0,315,"('CHANGC5_000', 4)"
35.0,268.0,0.0,1.0,1.0,6.0,3.0,9.0,5.0,326,"('CHANGC5_000', 4)"
36.0,269.0,0.0,1.0,1.0,6.0,4.0,8.0,4.0,329,"('CHANGC5_000', 4)"
37.0,270.0,0.0,1.0,1.0,6.0,3.0,9.0,4.0,343,"('CHANGC5_000', 4)"
38.0,271.0,0.0,1.0,1.0,6.0,2.0,10.0,4.0,344,"('CHANGC5_000', 4)"
39.0,272.0,0.0,1.0,1.0,6.0,4.0,8.0,3.0,318,"('CHANGC5_000', 4)"
40.0,273.0,0.0,1.0,1.0,6.0,3.0,9.0,3.0,328,"('CHANGC5_000', 4)"
41.0,274.0,0.0,1.0,1.0,6.0,2.0,10.0,3.0,316,"('CHANGC5_000', 4)"
42.0,275.0,0.0,1.0,1.0,6.0,1.0,11.0,3.0,317,"('CHANGC5_000', 4)"
43.0,276.0,0.0,1.0,1.0,6.0,4.0,8.0,2.0,332,"('CHANGC5_000', 4)"
44.0,277.0,0.0,1.0,1.0,6.0,3.0,9.0,2.0,331,"('CHANGC5_000', 4)"
45.0,278.0,0.0,1.0,1.0,6.0,2.0,10.0,2.0,330,"('CHANGC5_000', 4)"
46.0,279.0,0.0,1.0,1.0,6.0,1.0,11.0,2.0,346,"('CHANGC5_000', 4)"
47.0,280.0,0.0,1.0,1.0,6.0,4.0,8.0,1.0,347,"('CHANGC5_000', 4)"
48.0,281.0,0.0,1.0,1.0,6.0,3.0,9.0,1.0,348,"('CHANGC5_000', 4)"
49.0,282.0,0.0,1.0,1.0,6.0,2.0,10.0,1.0,345,"('CHANGC5_000', 4)"
0.0,284.0,-0.23431433737277985,1.0,1.0,26.0,8.0,1.0,5.0,396,"('CHANGC5_000', 20)"
1.0,285.0,-0.6602433323860168,1.0,1.0,26.0,8.0,1.0,4.0,397,"('CHANGC5_000', 20)"
2.0,286.0,1.206985592842102,1.0,1.0,26.0,1.0,2.0,1.0,398,"('CHANGC5_000', 20)"
3.0,287.0,0.8503881096839905,1.0,1.0,26.0,2.0,3.0,2.0,349,"('CHANGC5_000', 20)"
4.0,288.0,0.8503881096839905,1.0,1.0,26.0,5.0,4.0,5.0,353,"('CHANGC5_000', 20)"
5.0,289.0,1.1299506425857544,1.0,1.0,26.0,5.0,4.0,4.0,362,"('CHANGC5_000', 20)"
6.0,290.0,1.0827356576919556,1.0,1.0,26.0,5.0,4.0,3.0,363,"('CHANGC5_000', 20)"
7.0,291.0,1.016883134841919,1.0,1.0,26.0,5.0,4.0,2.0,367,"('CHANGC5_000', 20)"
8.0,292.0,0.8628131151199341,1.0,1.0,26.0,5.0,4.0,1.0,375,"('CHANGC5_000', 20)"
9.0,293.0,0.8566006422042847,1.0,1.0,26.0,7.0,5.0,5.0,391,"('CHANGC5_000', 20)"
10.0,294.0,0.9300323724746704,1.0,1.0,26.0,7.0,5.0,3.0,350,"('CHANGC5_000', 20)"
11.0,295.0,1.1113131046295166,1.0,1.0,26.0,7.0,5.0,2.0,388,"('CHANGC5_000', 20)"
12.0,296.0,0.8628131151199341,1.0,1.0,26.0,7.0,5.0,1.0,358,"('CHANGC5_000', 20)"
13.0,297.0,0.2688981294631958,1.0,1.0,26.0,10.0,6.0,5.0,364,"('CHANGC5_000', 20)"
14.0,298.0,0.36581313610076904,1.0,1.0,26.0,10.0,6.0,4.0,365,"('CHANGC5_000', 20)"
15.0,299.0,0.39687561988830566,1.0,1.0,26.0,10.0,6.0,3.0,380,"('CHANGC5_000', 20)"
16.0,300.0,0.5838719010353088,1.0,1.0,26.0,10.0,6.0,2.0,392,"('CHANGC5_000', 20)"
17.0,301.0,0.5938118696212769,1.0,1.0,26.0,10.0,6.0,1.0,354,"('CHANGC5_000', 20)"
18.0,302.0,-0.05974309891462326,1.0,1.0,26.0,9.0,7.0,3.0,359,"('CHANGC5_000', 20)"
19.0,303.0,0.8566006422042847,1.0,1.0,26.0,2.0,3.0,1.0,360,"('CHANGC5_000', 20)"
20.0,304.0,-0.1410025954246521,1.0,1.0,26.0,10.0,6.0,1.0,366,"('CHANGC5_000', 20)"
21.0,305.0,-0.1622493416070938,1.0,1.0,26.0,9.0,7.0,2.0,371,"('CHANGC5_000', 20)"
22.0,306.0,1.2765655517578125,1.0,1.0,26.0,4.0,8.0,3.0,393,"('CHANGC5_000', 20)"
23.0,307.0,1.0827356576919556,1.0,1.0,26.0,4.0,8.0,2.0,389,"('CHANGC5_000', 20)"
24.0,308.0,1.2503488063812256,1.0,1.0,26.0,4.0,8.0,1.0,355,"('CHANGC5_000', 20)"
25.0,309.0,1.0934211015701294,1.0,1.0,26.0,1.0,2.0,1.0,356,"('CHANGC5_000', 20)"
26.0,310.0,-1.04616379737854,1.0,1.0,26.0,11.0,9.0,4.0,369,"('CHANGC5_000', 20)"
27.0,311.0,1.2691105604171753,1.0,1.0,26.0,10.0,6.0,1.0,370,"('CHANGC5_000', 20)"
28.0,312.0,0.08252314478158951,1.0,1.0,26.0,7.0,5.0,1.0,382,"('CHANGC5_000', 20)"
29.0,313.0,1.2666256427764893,1.0,1.0,26.0,5.0,4.0,1.0,383,"('CHANGC5_000', 20)"
30.0,314.0,-0.26786184310913086,1.0,1.0,26.0,9.0,7.0,1.0,394,"('CHANGC5_000', 20)"
31.0,315.0,-1.0411938428878784,1.0,1.0,26.0,11.0,9.0,3.0,352,"('CHANGC5_000', 20)"
32.0,316.0,-1.296651840209961,1.0,1.0,26.0,11.0,9.0,1.0,357,"('CHANGC5_000', 20)"
33.0,317.0,-1.2817418575286865,1.0,1.0,26.0,3.0,10.0,4.0,376,"('CHANGC5_000', 20)"
34.0,318.0,-0.9652770757675171,1.0,1.0,26.0,3.0,10.0,3.0,372,"('CHANGC5_000', 20)"
35.0,319.0,-1.4860087633132935,1.0,1.0,26.0,3.0,10.0,2.0,381,"('CHANGC5_000', 20)"
36.0,320.0,-1.4830267429351807,1.0,1.0,26.0,3.0,10.0,1.0,384,"('CHANGC5_000', 20)"
37.0,321.0,-1.5542219877243042,1.0,1.0,26.0,10.0,6.0,1.0,395,"('CHANGC5_000', 20)"
38.0,322.0,-1.4238837957382202,1.0,1.0,26.0,11.0,9.0,1.0,390,"('CHANGC5_000', 20)"
39.0,323.0,-0.3548368513584137,1.0,1.0,26.0,8.0,1.0,3.0,374,"('CHANGC5_000', 20)"
40.0,324.0,-0.43448108434677124,1.0,1.0,26.0,8.0,1.0,2.0,377,"('CHANGC5_000', 20)"
41.0,325.0,-0.6222228407859802,1.0,1.0,26.0,8.0,1.0,1.0,361,"('CHANGC5_000', 20)"
42.0,326.0,-0.9786960482597351,1.0,1.0,26.0,6.0,11.0,5.0,379,"('CHANGC5_000', 20)"
43.0,327.0,-1.0829417705535889,1.0,1.0,26.0,6.0,11.0,4.0,387,"('CHANGC5_000', 20)"
44.0,328.0,-1.418168306350708,1.0,1.0,26.0,6.0,11.0,3.0,368,"('CHANGC5_000', 20)"
45.0,329.0,-1.6271567344665527,1.0,1.0,26.0,6.0,11.0,2.0,351,"('CHANGC5_000', 20)"
46.0,330.0,-1.5260173082351685,1.0,1.0,26.0,6.0,11.0,1.0,378,"('CHANGC5_000', 20)"
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,386,"('CHANGC5_000', 20)"
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,373,"('CHANGC5_000', 20)"
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,385,"('CHANGC5_000', 20)"
0.0,331.0,0.8997445106506348,1.0,1.0,30.0,10.0,1.0,5.0,399,"('CHANGC5_000', 21)"
1.0,332.0,-0.0930253341794014,1.0,1.0,30.0,9.0,2.0,5.0,401,"('CHANGC5_000', 21)"
2.0,333.0,1.4235786199569702,1.0,1.0,30.0,8.0,3.0,5.0,415,"('CHANGC5_000', 21)"
3.0,334.0,1.5541990995407104,1.0,1.0,30.0,10.0,1.0,4.0,426,"('CHANGC5_000', 21)"
4.0,335.0,0.44649410247802734,1.0,1.0,30.0,9.0,2.0,4.0,427,"('CHANGC5_000', 21)"
5.0,336.0,1.4533265829086304,1.0,1.0,30.0,8.0,3.0,4.0,428,"('CHANGC5_000', 21)"
6.0,337.0,1.4235786199569702,1.0,1.0,30.0,10.0,1.0,3.0,430,"('CHANGC5_000', 21)"
7.0,338.0,0.8069850206375122,1.0,1.0,30.0,9.0,2.0,3.0,429,"('CHANGC5_000', 21)"
8.0,339.0,1.418440341949463,1.0,1.0,30.0,8.0,3.0,3.0,442,"('CHANGC5_000', 21)"
9.0,340.0,1.6055818796157837,1.0,1.0,30.0,10.0,1.0,2.0,402,"('CHANGC5_000', 21)"
10.0,341.0,0.8205068111419678,1.0,1.0,30.0,9.0,2.0,2.0,400,"('CHANGC5_000', 21)"
11.0,342.0,1.4235786199569702,1.0,1.0,30.0,8.0,3.0,2.0,404,"('CHANGC5_000', 21)"
12.0,343.0,1.6264054775238037,1.0,1.0,30.0,10.0,1.0,1.0,416,"('CHANGC5_000', 21)"
13.0,344.0,0.7534387111663818,1.0,1.0,30.0,9.0,2.0,1.0,422,"('CHANGC5_000', 21)"
14.0,345.0,0.8142867684364319,1.0,1.0,30.0,8.0,3.0,1.0,431,"('CHANGC5_000', 21)"
15.0,348.0,-0.18821872770786285,1.0,1.0,30.0,3.0,4.0,4.0,444,"('CHANGC5_000', 21)"
16.0,349.0,-1.4857697486877441,1.0,1.0,30.0,6.0,5.0,5.0,405,"('CHANGC5_000', 21)"
17.0,350.0,-1.3040368556976318,1.0,1.0,30.0,6.0,5.0,4.0,403,"('CHANGC5_000', 21)"
18.0,351.0,-0.8529499173164368,1.0,1.0,30.0,6.0,5.0,3.0,406,"('CHANGC5_000', 21)"
19.0,352.0,-1.4241102933883667,1.0,1.0,30.0,6.0,5.0,2.0,407,"('CHANGC5_000', 21)"
20.0,353.0,-1.2402139902114868,1.0,1.0,30.0,6.0,5.0,1.0,417,"('CHANGC5_000', 21)"
21.0,354.0,-1.3537970781326294,1.0,1.0,30.0,4.0,6.0,3.0,424,"('CHANGC5_000', 21)"
22.0,355.0,-1.4641348123550415,1.0,1.0,30.0,4.0,6.0,2.0,432,"('CHANGC5_000', 21)"
23.0,378.0,-0.553307056427002,1.0,1.0,33.0,4.0,7.0,2.0,435,"('CHANGC5_000', 21)"
24.0,379.0,-0.6084759831428528,1.0,1.0,33.0,4.0,7.0,1.0,440,"('CHANGC5_000', 21)"
25.0,380.0,0.016230732202529907,1.0,1.0,33.0,8.0,8.0,2.0,408,"('CHANGC5_000', 21)"
26.0,381.0,-0.09032097458839417,1.0,1.0,33.0,8.0,8.0,1.0,410,"('CHANGC5_000', 21)"
27.0,382.0,0.19201400876045227,1.0,1.0,33.0,10.0,9.0,5.0,418,"('CHANGC5_000', 21)"
28.0,383.0,-0.30180177092552185,1.0,1.0,33.0,11.0,10.0,4.0,439,"('CHANGC5_000', 21)"
29.0,384.0,-0.21796667575836182,1.0,1.0,33.0,10.0,9.0,4.0,436,"('CHANGC5_000', 21)"
30.0,385.0,-0.1211506575345993,1.0,1.0,33.0,11.0,10.0,3.0,446,"('CHANGC5_000', 21)"
31.0,386.0,-0.28233039379119873,1.0,1.0,33.0,10.0,9.0,3.0,409,"('CHANGC5_000', 21)"
32.0,387.0,0.10331106185913086,1.0,1.0,33.0,11.0,10.0,2.0,420,"('CHANGC5_000', 21)"
33.0,388.0,-0.15306207537651062,1.0,1.0,33.0,10.0,9.0,2.0,433,"('CHANGC5_000', 21)"
34.0,389.0,0.2839621603488922,1.0,1.0,33.0,11.0,10.0,1.0,443,"('CHANGC5_000', 21)"
35.0,390.0,-0.28233039379119873,1.0,1.0,33.0,10.0,9.0,1.0,411,"('CHANGC5_000', 21)"
36.0,391.0,-1.4430408477783203,1.0,1.0,33.0,7.0,11.0,2.0,412,"('CHANGC5_000', 21)"
37.0,393.0,-2.5128848552703857,1.0,1.0,33.0,9.0,12.0,3.0,413,"('CHANGC5_000', 21)"
38.0,395.0,-1.4430408477783203,1.0,1.0,33.0,7.0,11.0,1.0,421,"('CHANGC5_000', 21)"
39.0,398.0,-1.7648594379425049,1.0,1.0,33.0,5.0,13.0,1.0,434,"('CHANGC5_000', 21)"
40.0,400.0,-0.43972402811050415,1.0,1.0,33.0,4.0,7.0,1.0,438,"('CHANGC5_000', 21)"
41.0,401.0,1.0806660652160645,1.0,1.0,36.0,4.0,14.0,2.0,445,"('CHANGC5_000', 21)"
42.0,402.0,1.0644398927688599,1.0,1.0,36.0,4.0,14.0,1.0,414,"('CHANGC5_000', 21)"
43.0,408.0,-0.7461277842521667,1.0,1.0,36.0,9.0,15.0,2.0,419,"('CHANGC5_000', 21)"
44.0,409.0,-0.9492250680923462,1.0,1.0,36.0,9.0,15.0,1.0,423,"('CHANGC5_000', 21)"
45.0,410.0,1.0079188346862793,1.0,1.0,36.0,3.0,16.0,2.0,425,"('CHANGC5_000', 21)"
46.0,413.0,1.069848656654358,1.0,1.0,36.0,3.0,16.0,1.0,437,"('CHANGC5_000', 21)"
47.0,414.0,-0.7296311855316162,2.0,1.0,36.0,7.0,17.0,2.0,441,"('CHANGC5_000', 21)"
48.0,475.0,-0.9183954000473022,1.0,1.0,63.0,11.0,18.0,1.0,448,"('CHANGC5_000', 21)"
49.0,476.0,0.3932182490825653,1.0,1.0,66.0,11.0,19.0,4.0,447,"('CHANGC5_000', 21)"
0.0,346.0,1.7752498388290405,1.0,1.0,30.0,7.0,1.0,4.0,449,"('CHANGC5_000', 11)"
1.0,347.0,1.4884344339370728,1.0,1.0,30.0,3.0,2.0,5.0,450,"('CHANGC5_000', 11)"
2.0,356.0,1.8807451725006104,1.0,1.0,30.0,4.0,3.0,1.0,460,"('CHANGC5_000', 11)"
3.0,357.0,1.4320603609085083,1.0,1.0,30.0,7.0,1.0,3.0,463,"('CHANGC5_000', 11)"
4.0,358.0,1.096453309059143,1.0,1.0,30.0,1.0,4.0,3.0,473,"('CHANGC5_000', 11)"
5.0,359.0,1.1076622009277344,1.0,1.0,30.0,1.0,4.0,2.0,479,"('CHANGC5_000', 11)"
6.0,360.0,1.2438170909881592,1.0,1.0,30.0,3.0,2.0,3.0,493,"('CHANGC5_000', 11)"
7.0,361.0,0.1410612165927887,1.0,1.0,30.0,2.0,5.0,3.0,494,"('CHANGC5_000', 11)"
8.0,362.0,0.28512826561927795,1.0,1.0,30.0,3.0,2.0,2.0,452,"('CHANGC5_000', 11)"
9.0,363.0,0.5066684484481812,1.0,1.0,30.0,2.0,5.0,2.0,455,"('CHANGC5_000', 11)"
10.0,364.0,0.1456766426563263,1.0,1.0,30.0,2.0,5.0,1.0,461,"('CHANGC5_000', 11)"
11.0,365.0,-0.17146869003772736,1.0,1.0,30.0,11.0,6.0,4.0,464,"('CHANGC5_000', 11)"
12.0,366.0,-0.052456777542829514,1.0,1.0,30.0,11.0,6.0,3.0,474,"('CHANGC5_000', 11)"
13.0,367.0,-0.6218019127845764,1.0,1.0,30.0,10.0,7.0,1.0,486,"('CHANGC5_000', 11)"
14.0,368.0,-1.000266432762146,1.0,1.0,30.0,5.0,8.0,5.0,496,"('CHANGC5_000', 11)"
15.0,369.0,-1.252136468887329,1.0,1.0,30.0,5.0,8.0,4.0,495,"('CHANGC5_000', 11)"
16.0,370.0,-0.6554285287857056,1.0,1.0,30.0,5.0,8.0,3.0,468,"('CHANGC5_000', 11)"
17.0,371.0,-0.5443287491798401,1.0,1.0,30.0,5.0,8.0,2.0,456,"('CHANGC5_000', 11)"
18.0,372.0,-0.6389448642730713,1.0,1.0,30.0,5.0,8.0,1.0,465,"('CHANGC5_000', 11)"
19.0,373.0,-0.5215813517570496,1.0,1.0,30.0,7.0,1.0,2.0,466,"('CHANGC5_000', 11)"
20.0,374.0,-0.3682834208011627,1.0,1.0,30.0,7.0,1.0,1.0,477,"('CHANGC5_000', 11)"
21.0,375.0,-0.9320241212844849,1.0,1.0,30.0,3.0,2.0,1.0,489,"('CHANGC5_000', 11)"
22.0,376.0,-0.6785055994987488,1.0,1.0,30.0,11.0,6.0,2.0,497,"('CHANGC5_000', 11)"
23.0,377.0,-1.1268607378005981,1.0,1.0,30.0,11.0,6.0,1.0,457,"('CHANGC5_000', 11)"
24.0,392.0,-1.5696115493774414,1.0,1.0,33.0,9.0,9.0,5.0,471,"('CHANGC5_000', 11)"
25.0,394.0,-2.1007144451141357,1.0,1.0,33.0,9.0,9.0,2.0,480,"('CHANGC5_000', 11)"
26.0,396.0,-0.18795233964920044,1.0,1.0,33.0,9.0,9.0,1.0,490,"('CHANGC5_000', 11)"
27.0,397.0,-1.8056572675704956,1.0,1.0,33.0,11.0,10.0,1.0,492,"('CHANGC5_000', 11)"
28.0,403.0,1.295575737953186,1.0,1.0,36.0,8.0,11.0,2.0,469,"('CHANGC5_000', 11)"
29.0,404.0,0.5102948546409607,1.0,1.0,36.0,8.0,11.0,1.0,453,"('CHANGC5_000', 11)"
