target,order,Unit Weight (kg),Unit POD,from_yard,from_bay,from_col,position_id,from_layer,pred,voyage_cluster
31.0,444.0,1.2610790729522705,1.0,1.0,25.0,8.0,7.0,2.0,229,"('CHANGD1_00F', 3)"
32.0,445.0,0.9975907802581787,1.0,1.0,25.0,7.0,6.0,1.0,242,"('CHANGD1_00F', 3)"
33.0,446.0,1.159244418144226,1.0,1.0,25.0,8.0,7.0,1.0,244,"('CHANGD1_00F', 3)"
34.0,447.0,-0.21872787177562714,1.0,1.0,25.0,9.0,8.0,5.0,206,"('CHANGD1_00F', 3)"
35.0,448.0,-1.345318078994751,1.0,1.0,25.0,10.0,9.0,5.0,215,"('CHANGD1_00F', 3)"
36.0,449.0,-0.6089752912521362,1.0,1.0,25.0,9.0,8.0,4.0,217,"('CHANGD1_00F', 3)"
37.0,450.0,-0.6089752912521362,1.0,1.0,25.0,9.0,8.0,3.0,231,"('CHANGD1_00F', 3)"
38.0,451.0,-1.411190152168274,1.0,1.0,25.0,10.0,9.0,4.0,243,"('CHANGD1_00F', 3)"
39.0,452.0,-1.3488787412643433,1.0,1.0,25.0,10.0,9.0,3.0,211,"('CHANGD1_00F', 3)"
40.0,453.0,-1.4236524105072021,1.0,1.0,25.0,11.0,10.0,4.0,219,"('CHANGD1_00F', 3)"
41.0,454.0,-1.3488787412643433,1.0,1.0,25.0,11.0,10.0,3.0,233,"('CHANGD1_00F', 3)"
42.0,455.0,-0.5733687877655029,1.0,1.0,25.0,9.0,8.0,2.0,247,"('CHANGD1_00F', 3)"
43.0,456.0,-0.5982933640480042,1.0,1.0,25.0,9.0,8.0,1.0,207,"('CHANGD1_00F', 3)"
44.0,457.0,-1.3381967544555664,1.0,1.0,25.0,10.0,9.0,2.0,222,"('CHANGD1_00F', 3)"
45.0,458.0,-1.3381967544555664,1.0,1.0,25.0,10.0,9.0,1.0,221,"('CHANGD1_00F', 3)"
46.0,459.0,-1.3488787412643433,1.0,1.0,25.0,11.0,10.0,2.0,223,"('CHANGD1_00F', 3)"
47.0,460.0,-1.2773096561431885,1.0,1.0,25.0,11.0,10.0,1.0,220,"('CHANGD1_00F', 3)"
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,232,"('CHANGD1_00F', 3)"
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,245,"('CHANGD1_00F', 3)"
0.0,461.0,0.5845540761947632,1.0,1.0,27.0,8.0,1.0,5.0,292,"('CHANGD1_00F', 0)"
1.0,462.0,0.16012878715991974,1.0,1.0,27.0,7.0,2.0,5.0,293,"('CHANGD1_00F', 0)"
2.0,463.0,0.5021693706512451,1.0,1.0,27.0,8.0,1.0,4.0,294,"('CHANGD1_00F', 0)"
3.0,464.0,0.141536146402359,1.0,1.0,27.0,7.0,2.0,4.0,295,"('CHANGD1_00F', 0)"
4.0,465.0,0.37298253178596497,1.0,1.0,27.0,4.0,3.0,5.0,296,"('CHANGD1_00F', 0)"
5.0,466.0,0.0036941056605428457,1.0,1.0,27.0,3.0,4.0,5.0,297,"('CHANGD1_00F', 0)"
6.0,467.0,0.3172045946121216,1.0,1.0,27.0,4.0,3.0,4.0,298,"('CHANGD1_00F', 0)"
7.0,468.0,0.7531701326370239,1.0,1.0,27.0,3.0,4.0,4.0,299,"('CHANGD1_00F', 0)"
8.0,469.0,0.5608323812484741,1.0,1.0,27.0,4.0,3.0,3.0,250,"('CHANGD1_00F', 0)"
9.0,470.0,0.6547573208808899,1.0,1.0,27.0,3.0,4.0,3.0,251,"('CHANGD1_00F', 0)"
10.0,471.0,0.9156954884529114,1.0,1.0,27.0,4.0,3.0,2.0,254,"('CHANGD1_00F', 0)"
11.0,472.0,0.8730606436729431,1.0,1.0,27.0,3.0,4.0,2.0,255,"('CHANGD1_00F', 0)"
12.0,473.0,0.6560395956039429,1.0,1.0,27.0,4.0,3.0,1.0,268,"('CHANGD1_00F', 0)"
13.0,474.0,0.8358753323554993,1.0,1.0,27.0,3.0,4.0,1.0,274,"('CHANGD1_00F', 0)"
14.0,475.0,-2.7178847789764404,1.0,1.0,27.0,5.0,5.0,5.0,279,"('CHANGD1_00F', 0)"
15.0,476.0,-2.7178847789764404,1.0,1.0,27.0,5.0,5.0,4.0,280,"('CHANGD1_00F', 0)"
16.0,477.0,-2.7178847789764404,1.0,1.0,27.0,5.0,5.0,3.0,281,"('CHANGD1_00F', 0)"
17.0,478.0,-2.5191357135772705,1.0,1.0,27.0,5.0,5.0,2.0,252,"('CHANGD1_00F', 0)"
18.0,481.0,0.6634125113487244,1.0,1.0,27.0,11.0,6.0,4.0,253,"('CHANGD1_00F', 0)"
19.0,482.0,0.6634125113487244,1.0,1.0,27.0,11.0,6.0,3.0,256,"('CHANGD1_00F', 0)"
20.0,483.0,0.6634125113487244,1.0,1.0,27.0,11.0,6.0,2.0,264,"('CHANGD1_00F', 0)"
21.0,484.0,0.6781584024429321,1.0,1.0,27.0,11.0,6.0,1.0,269,"('CHANGD1_00F', 0)"
22.0,485.0,0.08030863106250763,1.0,1.0,27.0,2.0,7.0,2.0,275,"('CHANGD1_00F', 0)"
23.0,486.0,-0.7784793376922607,1.0,1.0,27.0,2.0,7.0,1.0,282,"('CHANGD1_00F', 0)"
24.0,487.0,0.09313114732503891,1.0,1.0,27.0,6.0,8.0,5.0,286,"('CHANGD1_00F', 0)"
25.0,488.0,0.7890731692314148,1.0,1.0,27.0,6.0,8.0,4.0,287,"('CHANGD1_00F', 0)"
26.0,489.0,0.6461021304130554,1.0,1.0,27.0,6.0,8.0,3.0,257,"('CHANGD1_00F', 0)"
27.0,490.0,0.7733655571937561,1.0,1.0,27.0,6.0,8.0,2.0,265,"('CHANGD1_00F', 0)"
28.0,491.0,0.7890731692314148,1.0,1.0,27.0,6.0,8.0,1.0,270,"('CHANGD1_00F', 0)"
29.0,492.0,-0.5848593711853027,1.0,1.0,27.0,10.0,9.0,5.0,276,"('CHANGD1_00F', 0)"
30.0,493.0,-0.9612001776695251,1.0,1.0,27.0,10.0,9.0,4.0,277,"('CHANGD1_00F', 0)"
31.0,494.0,-0.45663419365882874,1.0,1.0,27.0,10.0,9.0,3.0,258,"('CHANGD1_00F', 0)"
32.0,495.0,0.0004884767695330083,1.0,1.0,27.0,10.0,9.0,2.0,259,"('CHANGD1_00F', 0)"
33.0,496.0,-0.4630454480648041,1.0,1.0,27.0,10.0,9.0,1.0,266,"('CHANGD1_00F', 0)"
34.0,497.0,0.5486509799957275,1.0,1.0,27.0,11.0,6.0,1.0,284,"('CHANGD1_00F', 0)"
35.0,498.0,-0.10978515446186066,1.0,1.0,27.0,5.0,5.0,1.0,272,"('CHANGD1_00F', 0)"
36.0,499.0,0.5284555554389954,1.0,1.0,27.0,8.0,1.0,3.0,288,"('CHANGD1_00F', 0)"
37.0,500.0,0.09665734320878983,1.0,1.0,27.0,7.0,2.0,3.0,289,"('CHANGD1_00F', 0)"
38.0,501.0,0.4845384359359741,1.0,1.0,27.0,8.0,1.0,2.0,260,"('CHANGD1_00F', 0)"
39.0,502.0,-0.4630454480648041,1.0,1.0,27.0,7.0,2.0,2.0,261,"('CHANGD1_00F', 0)"
40.0,503.0,0.5762194395065308,1.0,1.0,27.0,8.0,1.0,1.0,267,"('CHANGD1_00F', 0)"
41.0,504.0,-0.916321337223053,1.0,1.0,27.0,7.0,2.0,1.0,271,"('CHANGD1_00F', 0)"
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,283,"('CHANGD1_00F', 0)"
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,290,"('CHANGD1_00F', 0)"
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,291,"('CHANGD1_00F', 0)"
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,262,"('CHANGD1_00F', 0)"
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,263,"('CHANGD1_00F', 0)"
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,285,"('CHANGD1_00F', 0)"
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,273,"('CHANGD1_00F', 0)"
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,278,"('CHANGD1_00F', 0)"
0.0,736.0,0.05265725031495094,1.0,1.0,64.0,8.0,1.0,5.0,338,"('CHANGD1_00F', 1)"
1.0,737.0,0.6531966328620911,1.0,1.0,64.0,8.0,1.0,4.0,339,"('CHANGD1_00F', 1)"
2.0,738.0,0.9472980499267578,1.0,1.0,64.0,8.0,1.0,3.0,340,"('CHANGD1_00F', 1)"
3.0,739.0,0.9265727996826172,1.0,1.0,64.0,8.0,1.0,2.0,341,"('CHANGD1_00F', 1)"
4.0,740.0,0.9744383096694946,1.0,1.0,64.0,8.0,1.0,1.0,342,"('CHANGD1_00F', 1)"
5.0,741.0,0.037853483110666275,1.0,1.0,64.0,6.0,2.0,5.0,343,"('CHANGD1_00F', 1)"
6.0,742.0,0.04772266000509262,1.0,1.0,64.0,6.0,2.0,4.0,344,"('CHANGD1_00F', 1)"
7.0,743.0,0.3958578407764435,1.0,1.0,64.0,4.0,3.0,5.0,345,"('CHANGD1_00F', 1)"
8.0,744.0,0.9551934003829956,1.0,1.0,64.0,4.0,3.0,3.0,346,"('CHANGD1_00F', 1)"
9.0,745.0,0.9048606157302856,1.0,1.0,64.0,4.0,3.0,2.0,347,"('CHANGD1_00F', 1)"
10.0,746.0,0.9695037007331848,1.0,1.0,64.0,4.0,3.0,1.0,348,"('CHANGD1_00F', 1)"
11.0,747.0,-0.6357178092002869,1.0,1.0,64.0,10.0,4.0,5.0,349,"('CHANGD1_00F', 1)"
12.0,748.0,-1.0847653150558472,1.0,1.0,64.0,9.0,5.0,5.0,300,"('CHANGD1_00F', 1)"
13.0,749.0,-0.8429704904556274,1.0,1.0,64.0,10.0,4.0,4.0,311,"('CHANGD1_00F', 1)"
14.0,750.0,-1.8126170635223389,1.0,1.0,64.0,11.0,6.0,2.0,327,"('CHANGD1_00F', 1)"
15.0,751.0,-1.380840539932251,1.0,1.0,64.0,11.0,6.0,1.0,328,"('CHANGD1_00F', 1)"
16.0,765.0,-1.0206156969070435,1.0,1.0,64.0,9.0,5.0,4.0,332,"('CHANGD1_00F', 1)"
17.0,766.0,-0.9614006280899048,1.0,1.0,64.0,9.0,5.0,3.0,333,"('CHANGD1_00F', 1)"
18.0,767.0,-0.8826939463615417,1.0,1.0,64.0,9.0,5.0,2.0,301,"('CHANGD1_00F', 1)"
19.0,768.0,-0.9379612803459167,1.0,1.0,64.0,10.0,4.0,3.0,307,"('CHANGD1_00F', 1)"
20.0,769.0,-0.8528396487236023,1.0,1.0,64.0,9.0,5.0,1.0,312,"('CHANGD1_00F', 1)"
21.0,770.0,-1.0595989227294922,1.0,1.0,64.0,10.0,4.0,2.0,316,"('CHANGD1_00F', 1)"
22.0,772.0,-1.217505693435669,1.0,1.0,64.0,10.0,4.0,1.0,329,"('CHANGD1_00F', 1)"
23.0,773.0,-1.8170582056045532,1.0,1.0,64.0,8.0,1.0,1.0,330,"('CHANGD1_00F', 1)"
24.0,774.0,-1.7780749797821045,1.0,1.0,64.0,4.0,3.0,1.0,335,"('CHANGD1_00F', 1)"
25.0,823.0,0.9966439604759216,1.0,1.0,70.0,2.0,7.0,2.0,302,"('CHANGD1_00F', 1)"
26.0,824.0,0.9621018171310425,1.0,1.0,70.0,2.0,7.0,1.0,313,"('CHANGD1_00F', 1)"
27.0,825.0,0.9793728590011597,1.0,1.0,70.0,9.0,8.0,5.0,319,"('CHANGD1_00F', 1)"
28.0,826.0,0.9744383096694946,1.0,1.0,70.0,9.0,8.0,4.0,317,"('CHANGD1_00F', 1)"
29.0,827.0,0.7092041969299316,1.0,1.0,70.0,9.0,8.0,3.0,314,"('CHANGD1_00F', 1)"
30.0,828.0,0.854774534702301,1.0,1.0,70.0,9.0,8.0,2.0,334,"('CHANGD1_00F', 1)"
31.0,829.0,0.17996962368488312,1.0,1.0,70.0,9.0,8.0,1.0,336,"('CHANGD1_00F', 1)"
32.0,854.0,1.1496161222457886,1.0,1.0,70.0,8.0,9.0,3.0,303,"('CHANGD1_00F', 1)"
33.0,855.0,1.102737545967102,1.0,1.0,70.0,8.0,9.0,2.0,305,"('CHANGD1_00F', 1)"
34.0,856.0,-0.8062077760696411,1.0,1.0,70.0,7.0,10.0,2.0,308,"('CHANGD1_00F', 1)"
35.0,857.0,1.3272613286972046,1.0,1.0,70.0,8.0,9.0,1.0,309,"('CHANGD1_00F', 1)"
36.0,858.0,1.0410552024841309,1.0,1.0,70.0,11.0,11.0,1.0,321,"('CHANGD1_00F', 1)"
37.0,859.0,-0.0514625608921051,1.0,1.0,70.0,7.0,10.0,1.0,325,"('CHANGD1_00F', 1)"
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,331,"('CHANGD1_00F', 1)"
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,304,"('CHANGD1_00F', 1)"
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,324,"('CHANGD1_00F', 1)"
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,318,"('CHANGD1_00F', 1)"
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,315,"('CHANGD1_00F', 1)"
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,337,"('CHANGD1_00F', 1)"
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,306,"('CHANGD1_00F', 1)"
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,323,"('CHANGD1_00F', 1)"
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,310,"('CHANGD1_00F', 1)"
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,322,"('CHANGD1_00F', 1)"
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,320,"('CHANGD1_00F', 1)"
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,326,"('CHANGD1_00F', 1)"
0.0,782.0,1.0929059982299805,1.0,1.0,67.0,2.0,1.0,4.0,385,"('CHANGD1_00F', 8)"
1.0,783.0,0.8795535564422607,1.0,1.0,67.0,2.0,1.0,3.0,386,"('CHANGD1_00F', 8)"
2.0,784.0,0.6813376545906067,1.0,1.0,67.0,3.0,2.0,5.0,387,"('CHANGD1_00F', 8)"
3.0,785.0,1.0929059982299805,1.0,1.0,67.0,3.0,2.0,4.0,388,"('CHANGD1_00F', 8)"
4.0,786.0,0.7642279267311096,1.0,1.0,67.0,10.0,3.0,5.0,389,"('CHANGD1_00F', 8)"
5.0,787.0,0.7116106152534485,1.0,1.0,67.0,10.0,3.0,4.0,390,"('CHANGD1_00F', 8)"
6.0,788.0,1.0929059982299805,1.0,1.0,67.0,2.0,1.0,2.0,391,"('CHANGD1_00F', 8)"
7.0,789.0,1.0929059982299805,1.0,1.0,67.0,2.0,1.0,1.0,392,"('CHANGD1_00F', 8)"
8.0,790.0,1.0727239847183228,1.0,1.0,67.0,3.0,2.0,3.0,393,"('CHANGD1_00F', 8)"
9.0,791.0,0.12272912263870239,1.0,1.0,67.0,10.0,3.0,3.0,394,"('CHANGD1_00F', 8)"
10.0,792.0,0.7188184857368469,1.0,1.0,67.0,3.0,2.0,2.0,395,"('CHANGD1_00F', 8)"
11.0,793.0,0.7116106152534485,1.0,1.0,67.0,3.0,2.0,1.0,396,"('CHANGD1_00F', 8)"
12.0,794.0,0.12272912263870239,1.0,1.0,67.0,10.0,3.0,2.0,397,"('CHANGD1_00F', 8)"
13.0,795.0,-0.9880008101463318,1.0,1.0,67.0,10.0,3.0,1.0,398,"('CHANGD1_00F', 8)"
14.0,796.0,-0.9880008101463318,1.0,1.0,67.0,11.0,4.0,4.0,399,"('CHANGD1_00F', 8)"
15.0,797.0,-1.006020426750183,1.0,1.0,67.0,11.0,4.0,3.0,352,"('CHANGD1_00F', 8)"
16.0,798.0,-1.006020426750183,1.0,1.0,67.0,11.0,4.0,2.0,354,"('CHANGD1_00F', 8)"
17.0,799.0,-0.9699811935424805,1.0,1.0,67.0,11.0,4.0,1.0,355,"('CHANGD1_00F', 8)"
18.0,800.0,0.6326846480369568,1.0,1.0,67.0,6.0,5.0,5.0,368,"('CHANGD1_00F', 8)"
19.0,801.0,0.5335766673088074,1.0,1.0,67.0,6.0,5.0,4.0,370,"('CHANGD1_00F', 8)"
20.0,802.0,0.6020512580871582,1.0,1.0,67.0,7.0,6.0,5.0,371,"('CHANGD1_00F', 8)"
21.0,803.0,0.6200708746910095,1.0,1.0,67.0,7.0,6.0,4.0,380,"('CHANGD1_00F', 8)"
22.0,804.0,0.23805475234985352,1.0,1.0,67.0,6.0,5.0,3.0,381,"('CHANGD1_00F', 8)"
23.0,805.0,0.7029612064361572,1.0,1.0,67.0,6.0,5.0,2.0,382,"('CHANGD1_00F', 8)"
24.0,806.0,0.02181919664144516,1.0,1.0,67.0,7.0,6.0,3.0,350,"('CHANGD1_00F', 8)"
25.0,807.0,0.7462083101272583,1.0,1.0,67.0,7.0,6.0,2.0,353,"('CHANGD1_00F', 8)"
26.0,808.0,0.7476498484611511,1.0,1.0,67.0,6.0,5.0,1.0,364,"('CHANGD1_00F', 8)"
27.0,809.0,0.6305222511291504,1.0,1.0,67.0,7.0,6.0,1.0,369,"('CHANGD1_00F', 8)"
28.0,810.0,-0.6110301613807678,1.0,1.0,67.0,4.0,7.0,2.0,374,"('CHANGD1_00F', 8)"
29.0,811.0,-1.643194556236267,1.0,1.0,67.0,4.0,7.0,1.0,372,"('CHANGD1_00F', 8)"
30.0,812.0,-1.643194556236267,1.0,1.0,67.0,5.0,8.0,5.0,383,"('CHANGD1_00F', 8)"
31.0,813.0,-1.643194556236267,1.0,1.0,67.0,5.0,8.0,4.0,351,"('CHANGD1_00F', 8)"
32.0,814.0,-1.6972534656524658,1.0,1.0,67.0,5.0,8.0,3.0,358,"('CHANGD1_00F', 8)"
33.0,817.0,-1.808975100517273,1.0,1.0,67.0,5.0,8.0,2.0,359,"('CHANGD1_00F', 8)"
34.0,818.0,-1.6276977062225342,1.0,1.0,67.0,5.0,8.0,1.0,365,"('CHANGD1_00F', 8)"
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,366,"('CHANGD1_00F', 8)"
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,375,"('CHANGD1_00F', 8)"
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,378,"('CHANGD1_00F', 8)"
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,356,"('CHANGD1_00F', 8)"
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,362,"('CHANGD1_00F', 8)"
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,373,"('CHANGD1_00F', 8)"
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,379,"('CHANGD1_00F', 8)"
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,360,"('CHANGD1_00F', 8)"
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,357,"('CHANGD1_00F', 8)"
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,361,"('CHANGD1_00F', 8)"
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,363,"('CHANGD1_00F', 8)"
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,367,"('CHANGD1_00F', 8)"
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,376,"('CHANGD1_00F', 8)"
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,377,"('CHANGD1_00F', 8)"
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,384,"('CHANGD1_00F', 8)"
0.0,909.0,1.4531596899032593,1.0,1.0,25.0,7.0,1.0,4.0,400,"('CHANGD1_00F', 4)"
1.0,910.0,-0.18380989134311676,1.0,1.0,25.0,9.0,2.0,5.0,405,"('CHANGD1_00F', 4)"
2.0,913.0,1.5080044269561768,1.0,1.0,25.0,7.0,1.0,3.0,418,"('CHANGD1_00F', 4)"
3.0,914.0,0.7892503142356873,1.0,1.0,25.0,7.0,1.0,2.0,420,"('CHANGD1_00F', 4)"
4.0,915.0,0.006991895847022533,1.0,1.0,25.0,7.0,1.0,1.0,421,"('CHANGD1_00F', 4)"
5.0,917.0,1.7063112258911133,1.0,1.0,25.0,10.0,3.0,5.0,423,"('CHANGD1_00F', 4)"
6.0,918.0,1.482025384902954,1.0,1.0,25.0,10.0,3.0,4.0,438,"('CHANGD1_00F', 4)"
7.0,919.0,-0.9080483913421631,1.0,1.0,25.0,9.0,2.0,4.0,440,"('CHANGD1_00F', 4)"
8.0,920.0,-0.5097028017044067,1.0,1.0,25.0,9.0,2.0,3.0,401,"('CHANGD1_00F', 4)"
9.0,921.0,-0.9051618576049805,1.0,1.0,25.0,9.0,2.0,2.0,406,"('CHANGD1_00F', 4)"
10.0,922.0,-0.4721774756908417,1.0,1.0,25.0,9.0,2.0,1.0,419,"('CHANGD1_00F', 4)"
11.0,923.0,1.467592477798462,1.0,1.0,25.0,10.0,3.0,3.0,422,"('CHANGD1_00F', 4)"
12.0,924.0,1.456046223640442,1.0,1.0,25.0,10.0,3.0,2.0,425,"('CHANGD1_00F', 4)"
13.0,925.0,0.8758472204208374,1.0,1.0,25.0,10.0,3.0,1.0,439,"('CHANGD1_00F', 4)"
14.0,926.0,0.3106582760810852,1.0,1.0,25.0,11.0,4.0,4.0,442,"('CHANGD1_00F', 4)"
15.0,927.0,0.1715259552001953,1.0,1.0,25.0,11.0,4.0,3.0,407,"('CHANGD1_00F', 4)"
16.0,928.0,0.1715259552001953,1.0,1.0,25.0,11.0,4.0,2.0,414,"('CHANGD1_00F', 4)"
17.0,929.0,0.1715259552001953,1.0,1.0,25.0,11.0,4.0,1.0,430,"('CHANGD1_00F', 4)"
18.0,930.0,1.4543143510818481,1.0,1.0,27.0,10.0,5.0,5.0,424,"('CHANGD1_00F', 4)"
19.0,931.0,1.151513934135437,1.0,1.0,27.0,10.0,5.0,4.0,433,"('CHANGD1_00F', 4)"
20.0,932.0,-0.16937707364559174,1.0,1.0,27.0,9.0,6.0,5.0,448,"('CHANGD1_00F', 4)"
21.0,933.0,-0.1520576924085617,1.0,1.0,27.0,8.0,7.0,5.0,449,"('CHANGD1_00F', 4)"
22.0,934.0,-0.18380989134311676,1.0,1.0,27.0,9.0,6.0,4.0,402,"('CHANGD1_00F', 4)"
23.0,935.0,-0.1520576924085617,1.0,1.0,27.0,8.0,7.0,4.0,408,"('CHANGD1_00F', 4)"
24.0,936.0,-0.14888247847557068,1.0,1.0,27.0,9.0,6.0,3.0,411,"('CHANGD1_00F', 4)"
25.0,937.0,-0.1520576924085617,1.0,1.0,27.0,8.0,7.0,3.0,415,"('CHANGD1_00F', 4)"
26.0,938.0,-0.1549442559480667,1.0,1.0,27.0,9.0,6.0,2.0,431,"('CHANGD1_00F', 4)"
27.0,939.0,-0.13618160784244537,1.0,1.0,27.0,8.0,7.0,2.0,427,"('CHANGD1_00F', 4)"
28.0,940.0,-0.14195473492145538,1.0,1.0,27.0,9.0,6.0,1.0,434,"('CHANGD1_00F', 4)"
29.0,941.0,-0.13618160784244537,1.0,1.0,27.0,8.0,7.0,1.0,443,"('CHANGD1_00F', 4)"
30.0,942.0,0.3372146487236023,1.0,1.0,27.0,10.0,5.0,3.0,403,"('CHANGD1_00F', 4)"
31.0,943.0,0.3683895170688629,1.0,1.0,27.0,10.0,5.0,2.0,416,"('CHANGD1_00F', 4)"
32.0,944.0,0.403028279542923,1.0,1.0,27.0,10.0,5.0,1.0,426,"('CHANGD1_00F', 4)"
33.0,945.0,-2.1276211738586426,1.0,1.0,27.0,7.0,8.0,3.0,436,"('CHANGD1_00F', 4)"
34.0,946.0,-2.45813250541687,1.0,1.0,27.0,7.0,8.0,2.0,446,"('CHANGD1_00F', 4)"
35.0,947.0,-2.4411017894744873,1.0,1.0,27.0,7.0,8.0,1.0,409,"('CHANGD1_00F', 4)"
36.0,948.0,-0.17803676426410675,1.0,1.0,27.0,5.0,9.0,2.0,412,"('CHANGD1_00F', 4)"
37.0,949.0,-0.1520576924085617,1.0,1.0,27.0,5.0,9.0,1.0,432,"('CHANGD1_00F', 4)"
38.0,950.0,1.4574894905090332,1.0,1.0,27.0,11.0,10.0,4.0,441,"('CHANGD1_00F', 4)"
39.0,951.0,1.0729994773864746,1.0,1.0,27.0,11.0,10.0,3.0,445,"('CHANGD1_00F', 4)"
40.0,952.0,0.7332510352134705,1.0,1.0,27.0,11.0,10.0,2.0,404,"('CHANGD1_00F', 4)"
41.0,953.0,0.1715259552001953,1.0,1.0,27.0,11.0,10.0,1.0,410,"('CHANGD1_00F', 4)"
42.0,954.0,1.440170168876648,1.0,1.0,27.0,3.0,11.0,3.0,413,"('CHANGD1_00F', 4)"
43.0,955.0,1.440170168876648,1.0,1.0,27.0,3.0,11.0,2.0,417,"('CHANGD1_00F', 4)"
44.0,956.0,1.4603761434555054,1.0,1.0,27.0,3.0,11.0,1.0,428,"('CHANGD1_00F', 4)"
45.0,957.0,-1.107221245765686,1.0,1.0,27.0,6.0,12.0,1.0,429,"('CHANGD1_00F', 4)"
46.0,958.0,-0.09057391434907913,1.0,1.0,27.0,4.0,13.0,2.0,435,"('CHANGD1_00F', 4)"
47.0,959.0,-0.45485809445381165,1.0,1.0,27.0,4.0,13.0,1.0,437,"('CHANGD1_00F', 4)"
48.0,960.0,-0.09057391434907913,1.0,1.0,27.0,11.0,10.0,1.0,444,"('CHANGD1_00F', 4)"
49.0,968.0,-1.827418565750122,1.0,1.0,30.0,8.0,14.0,2.0,447,"('CHANGD1_00F', 4)"
